,product_ID,sale_date,sales_rep,region,quantity_Sold,product_category,unit_cost,unit_price,customer_type,payment_method,sales_channel,sales,cost_of_sales,gross margin
837,1095,2023-04-03,Charlie,East,9,Food,2650.95,2860.42,New,Cash,Retail,25743.78,23858.55,1885.2299999999996
838,1072,2023-11-05,David,West,39,Clothing,591.98,934.04,New,Bank Transfer,Retail,36427.56,23087.22,13340.339999999997
839,1039,2023-01-08,Eve,South,4,Electronics,1054.12,1175.2199999999998,Returning,Bank Transfer,Retail,4700.879999999999,4216.48,484.39999999999964
840,1026,2023-03-20,Bob,East,19,Electronics,4991.68,5296.650000000001,New,Bank Transfer,Online,100636.35,94841.92000000001,5794.429999999993
841,1034,2023-01-27,Bob,East,38,Food,2729.75,3081.5,New,Bank Transfer,Online,117097.0,103730.5,13366.5
842,1054,2023-06-23,David,West,27,Electronics,1456.09,1510.4299999999998,Returning,Cash,Retail,40781.60999999999,39314.43,1467.179999999993
843,1003,2023-02-19,Alice,East,45,Electronics,4974.14,5227.93,New,Bank Transfer,Online,235256.85,223836.30000000002,11420.549999999988
844,1050,2023-07-18,Eve,South,43,Furniture,4834.47,4973.38,Returning,Bank Transfer,Online,213855.34,207882.21000000002,5973.129999999976
845,1012,2023-12-15,Bob,West,13,Electronics,2231.66,2596.61,Returning,Bank Transfer,Retail,33755.93,29011.579999999998,4744.350000000002
846,1065,2023-06-30,Eve,South,13,Furniture,1339.0,1441.88,Returning,Credit Card,Retail,18744.440000000002,17407.0,1337.4400000000023
847,1054,2023-01-24,Bob,East,22,Electronics,4200.08,4647.28,Returning,Cash,Online,102240.15999999999,92401.76,9838.399999999994
848,1005,2023-11-12,Eve,East,28,Clothing,3592.32,3813.48,New,Credit Card,Retail,106777.44,100584.96,6192.479999999996
849,1094,2023-02-15,Charlie,South,47,Food,3450.36,3557.38,New,Credit Card,Online,167196.86000000002,162166.92,5029.940000000002
850,1094,2023-01-15,Bob,North,45,Furniture,4470.91,4695.54,Returning,Cash,Retail,211299.3,201190.94999999998,10108.350000000006
851,1057,2023-06-02,Eve,East,22,Food,3462.61,3672.89,Returning,Credit Card,Online,80803.58,76177.42,4626.1600000000035
852,1017,2023-08-10,Alice,North,43,Furniture,1454.8,1674.97,New,Credit Card,Online,72023.71,62556.4,9467.310000000005
853,1047,2023-07-25,Charlie,East,19,Furniture,3484.62,3781.55,Returning,Credit Card,Retail,71849.45,66207.78,5641.669999999998
854,1023,2023-09-30,Charlie,North,8,Furniture,1563.78,1829.16,Returning,Cash,Online,14633.28,12510.24,2123.040000000001
855,1079,2023-08-24,Alice,North,8,Clothing,3808.23,3891.62,Returning,Bank Transfer,Online,31132.96,30465.84,667.119999999999
856,1085,2023-12-06,Eve,North,42,Electronics,3117.75,3159.88,New,Cash,Retail,132714.96,130945.5,1769.4599999999919
857,1014,2023-08-16,David,South,26,Furniture,433.19,800.6,Returning,Cash,Online,20815.600000000002,11262.94,9552.660000000002
858,1066,2023-01-09,Alice,North,48,Clothing,2588.54,2872.8,New,Cash,Online,137894.40000000002,124249.92,13644.480000000025
859,1075,2023-06-15,Eve,North,26,Furniture,1749.34,1935.25,New,Credit Card,Online,50316.5,45482.84,4833.6600000000035
860,1051,2023-11-15,Alice,North,23,Electronics,1676.42,2082.52,New,Bank Transfer,Retail,47897.96,38557.66,9340.299999999996
861,1038,2023-08-02,Alice,East,43,Furniture,3031.17,3231.32,Returning,Cash,Retail,138946.76,130340.31,8606.450000000012
862,1064,2023-04-27,Bob,North,13,Clothing,1645.51,2045.53,Returning,Cash,Retail,26591.89,21391.63,5200.259999999998
863,1098,2023-12-10,Eve,East,28,Electronics,3895.62,4055.44,New,Bank Transfer,Retail,113552.32,109077.36,4474.960000000006
864,1038,2023-03-13,David,North,9,Clothing,400.42,446.11,New,Bank Transfer,Retail,4014.9900000000002,3603.78,411.21000000000004
865,1050,2023-03-05,Bob,North,20,Electronics,3318.92,3785.91,New,Bank Transfer,Online,75718.2,66378.4,9339.800000000003
866,1098,2023-07-24,Alice,South,19,Electronics,4055.51,4258.84,Returning,Credit Card,Online,80917.96,77054.69,3863.270000000004
867,1082,2023-07-28,Alice,East,48,Food,3380.52,3778.94,Returning,Bank Transfer,Online,181389.12,162264.96,19124.160000000003
868,1030,2023-03-13,Alice,North,39,Food,2511.28,2658.0600000000004,New,Credit Card,Retail,103664.34000000001,97939.92000000001,5724.419999999998
869,1079,2023-10-04,Eve,East,12,Food,4754.02,5080.740000000001,New,Cash,Online,60968.880000000005,57048.240000000005,3920.6399999999994
870,1091,2023-10-01,Eve,East,15,Electronics,1534.7,1972.62,Returning,Credit Card,Retail,29589.3,23020.5,6568.799999999999
871,1051,2023-11-16,Bob,West,31,Furniture,144.88,175.29,New,Bank Transfer,Online,5433.99,4491.28,942.71
872,1063,2023-12-04,David,South,14,Clothing,2188.35,2605.36,Returning,Credit Card,Retail,36475.04,30636.899999999998,5838.140000000003
873,1098,2024-01-01,Bob,South,11,Clothing,213.41,503.36,Returning,Bank Transfer,Online,5536.96,2347.5099999999998,3189.4500000000003
874,1052,2023-04-05,Charlie,South,26,Clothing,4771.99,5079.65,New,Credit Card,Online,132070.9,124071.73999999999,7999.1600000000035
875,1038,2023-06-15,Alice,West,42,Food,1089.09,1355.44,New,Cash,Retail,56928.48,45741.78,11186.700000000004
876,1097,2023-02-01,Alice,West,27,Electronics,3955.19,4393.68,Returning,Credit Card,Online,118629.36000000002,106790.13,11839.23000000001
877,1088,2023-01-11,Alice,South,11,Food,3884.13,3915.41,Returning,Cash,Online,43069.509999999995,42725.43,344.07999999999447
878,1079,2023-10-28,Bob,West,38,Furniture,1127.76,1265.66,Returning,Bank Transfer,Retail,48095.08,42854.88,5240.200000000004
879,1030,2023-08-05,Bob,West,34,Electronics,3125.07,3564.19,Returning,Cash,Online,121182.46,106252.38,14930.080000000002
880,1051,2023-10-16,Alice,West,43,Clothing,287.99,666.64,Returning,Bank Transfer,Online,28665.52,12383.57,16281.95
881,1081,2023-04-12,Bob,South,19,Food,2443.69,2462.34,New,Bank Transfer,Retail,46784.46000000001,46430.11,354.3500000000058
882,1005,2023-09-24,Eve,South,6,Food,122.5,385.83,Returning,Cash,Retail,2314.98,735.0,1579.98
883,1029,2023-08-02,Eve,South,46,Furniture,4609.66,4879.15,Returning,Cash,Retail,224440.9,212044.36,12396.540000000008
884,1004,2023-06-28,Bob,West,38,Furniture,4881.63,5088.06,Returning,Credit Card,Retail,193346.28000000003,185501.94,7844.340000000026
885,1010,2023-03-29,Alice,South,49,Food,1150.3,1306.02,New,Credit Card,Retail,63994.979999999996,56364.7,7630.279999999999
886,1056,2023-02-10,Bob,West,42,Furniture,1080.12,1424.1699999999998,New,Cash,Online,59815.13999999999,45365.03999999999,14450.099999999999
887,1017,2023-03-17,Bob,North,28,Clothing,3780.91,3892.73,Returning,Cash,Retail,108996.44,105865.48,3130.9600000000064
888,1074,2023-02-15,Bob,West,1,Furniture,1304.23,1705.71,Returning,Cash,Retail,1705.71,1304.23,401.48
889,1017,2023-06-09,Charlie,East,35,Furniture,4480.63,4884.12,New,Cash,Online,170944.19999999998,156822.05000000002,14122.149999999965
890,1084,2023-03-21,Eve,South,40,Food,2890.95,3104.43,New,Bank Transfer,Online,124177.2,115638.0,8539.199999999997
891,1088,2023-11-06,David,South,8,Food,1786.35,1935.29,New,Cash,Online,15482.32,14290.8,1191.5200000000004
892,1069,2023-03-27,David,East,47,Electronics,4171.83,4320.93,New,Cash,Online,203083.71000000002,196076.01,7007.700000000012
893,1034,2023-04-02,Charlie,West,7,Electronics,2492.36,2738.6800000000003,Returning,Cash,Online,19170.760000000002,17446.52,1724.2400000000016
894,1006,2023-05-28,Bob,North,11,Food,4562.58,4925.17,New,Cash,Retail,54176.87,50188.38,3988.4900000000052
895,1053,2023-06-10,Charlie,East,39,Furniture,4643.67,4829.52,Returning,Bank Transfer,Online,188351.28000000003,181103.13,7248.150000000023
896,1066,2023-07-21,Charlie,East,4,Furniture,868.83,1177.75,Returning,Credit Card,Retail,4711.0,3475.32,1235.6799999999998
897,1077,2023-08-30,Alice,West,25,Electronics,61.5,258.92,New,Credit Card,Online,6473.0,1537.5,4935.5
898,1043,2023-12-19,Eve,South,12,Electronics,4920.46,5079.68,New,Credit Card,Retail,60956.16,59045.520000000004,1910.6399999999994
899,1075,2023-01-02,David,West,26,Electronics,4535.38,4557.56,New,Credit Card,Online,118496.56000000001,117919.88,576.6800000000076
900,1023,2023-08-13,Bob,East,38,Clothing,324.45,336.37,New,Credit Card,Retail,12782.06,12329.1,452.9599999999991
901,1055,2023-10-16,David,East,46,Clothing,4173.52,4294.85,Returning,Bank Transfer,Retail,197563.1,191981.92,5581.179999999993
902,1080,2023-08-21,David,South,12,Electronics,2316.13,2525.27,Returning,Credit Card,Retail,30303.239999999998,27793.56,2509.6799999999967
903,1095,2023-03-18,Eve,South,43,Furniture,1331.86,1758.98,Returning,Bank Transfer,Retail,75636.14,57269.979999999996,18366.160000000003
904,1075,2023-04-26,David,South,37,Electronics,4399.8,4801.06,New,Bank Transfer,Retail,177639.22,162792.6,14846.619999999995
905,1016,2023-06-03,David,West,46,Clothing,1023.5,1164.41,Returning,Credit Card,Retail,53562.86,47081.0,6481.860000000001
906,1008,2023-04-13,Charlie,South,24,Furniture,4739.13,4868.95,New,Credit Card,Retail,116854.79999999999,113739.12,3115.679999999993
907,1004,2023-07-13,Eve,East,16,Clothing,1067.83,1189.22,Returning,Credit Card,Retail,19027.52,17085.28,1942.2400000000016
908,1004,2023-06-15,Alice,East,13,Furniture,3087.73,3263.96,New,Cash,Retail,42431.48,40140.49,2290.9900000000052
909,1056,2023-12-25,Bob,North,25,Clothing,1154.28,1408.4,Returning,Bank Transfer,Retail,35210.0,28857.0,6353.0
910,1025,2023-03-31,David,West,4,Furniture,2751.06,2976.01,Returning,Credit Card,Online,11904.04,11004.24,899.8000000000011
911,1067,2023-06-23,Bob,North,11,Furniture,3435.68,3552.63,New,Cash,Retail,39078.93,37792.479999999996,1286.4500000000044
912,1096,2023-05-02,Alice,East,32,Furniture,991.63,1065.55,Returning,Bank Transfer,Retail,34097.6,31732.16,2365.4399999999987
913,1067,2023-05-23,Bob,North,49,Furniture,2628.38,2644.54,Returning,Cash,Online,129582.45999999999,128790.62000000001,791.839999999982
914,1027,2023-04-16,Alice,East,7,Food,2371.85,2457.29,New,Cash,Retail,17201.03,16602.95,598.0799999999981
915,1093,2023-11-01,Charlie,North,46,Clothing,401.64,757.26,New,Credit Card,Retail,34833.96,18475.44,16358.52
916,1032,2023-12-26,David,South,11,Clothing,4100.62,4230.0,New,Bank Transfer,Online,46530.0,45106.82,1423.1800000000003
917,1050,2023-11-13,Alice,North,28,Food,1711.63,1951.24,New,Cash,Online,54634.72,47925.64,6709.080000000002
918,1061,2023-05-03,Bob,South,41,Furniture,2894.18,3193.92,New,Bank Transfer,Retail,130950.72,118661.37999999999,12289.340000000011
919,1051,2023-01-09,David,South,23,Furniture,2598.18,3042.73,Returning,Credit Card,Online,69982.79,59758.14,10224.649999999994
920,1019,2023-09-19,Charlie,West,45,Clothing,2590.64,3036.18,New,Bank Transfer,Retail,136628.1,116578.79999999999,20049.300000000017
921,1021,2023-03-14,David,South,23,Food,580.75,956.16,Returning,Cash,Retail,21991.68,13357.25,8634.43
922,1005,2023-12-25,Alice,South,28,Furniture,2146.24,2173.47,Returning,Cash,Retail,60857.159999999996,60094.719999999994,762.4400000000023
923,1082,2023-08-11,Charlie,North,43,Furniture,2289.22,2581.0,New,Bank Transfer,Online,110983.0,98436.45999999999,12546.540000000008
924,1092,2023-02-10,Bob,East,47,Furniture,3681.53,4076.96,Returning,Cash,Retail,191617.12,173031.91,18585.209999999992
925,1042,2023-07-23,Charlie,West,26,Electronics,4208.09,4226.56,Returning,Cash,Retail,109890.56000000001,109410.34,480.2200000000157
926,1061,2023-09-21,Charlie,South,25,Food,2747.66,3027.01,New,Cash,Online,75675.25,68691.5,6983.75
927,1022,2023-11-24,Eve,West,29,Furniture,479.58,909.88,Returning,Credit Card,Retail,26386.52,13907.82,12478.7
928,1021,2023-06-27,Charlie,North,19,Electronics,1222.4,1464.71,New,Credit Card,Retail,27829.49,23225.600000000002,4603.889999999999
929,1070,2023-12-14,Charlie,South,33,Food,866.42,878.43,New,Cash,Retail,28988.19,28591.859999999997,396.33000000000175
930,1001,2023-11-14,David,North,36,Furniture,666.84,682.24,New,Bank Transfer,Retail,24560.64,24006.24,554.3999999999978
931,1005,2023-03-25,Bob,West,14,Clothing,1861.2,2075.35,Returning,Credit Card,Retail,29054.899999999998,26056.8,2998.0999999999985
932,1012,2023-11-14,David,North,14,Electronics,1185.5,1271.45,Returning,Bank Transfer,Retail,17800.3,16597.0,1203.2999999999993
933,1090,2023-04-21,David,West,35,Electronics,1130.6,1466.1799999999998,Returning,Cash,Online,51316.299999999996,39571.0,11745.299999999996
934,1046,2023-09-08,Alice,North,30,Furniture,320.73,678.04,Returning,Cash,Retail,20341.199999999997,9621.900000000001,10719.299999999996
935,1034,2023-01-07,David,West,28,Furniture,137.47,234.63,New,Bank Transfer,Retail,6569.639999999999,3849.16,2720.4799999999996
936,1049,2023-03-25,Eve,East,17,Electronics,558.7,1004.08,Returning,Credit Card,Online,17069.36,9497.900000000001,7571.459999999999
937,1078,2023-07-27,Eve,North,3,Clothing,902.38,1128.91,New,Bank Transfer,Retail,3386.7300000000005,2707.14,679.5900000000006
938,1090,2023-11-10,Alice,North,16,Clothing,2183.37,2263.36,Returning,Bank Transfer,Retail,36213.76,34933.92,1279.8400000000038
939,1045,2023-01-22,Bob,East,46,Food,2577.08,2961.56,Returning,Cash,Online,136231.76,118545.68,17686.080000000016
940,1027,2023-01-03,Bob,East,30,Furniture,745.93,1143.02,Returning,Credit Card,Online,34290.6,22377.899999999998,11912.7
941,1073,2023-05-07,David,North,29,Clothing,2152.68,2475.93,Returning,Bank Transfer,Online,71801.97,62427.719999999994,9374.250000000007
942,1026,2023-10-24,David,East,45,Food,1741.66,2169.86,Returning,Credit Card,Online,97643.70000000001,78374.7,19269.000000000015
943,1047,2023-07-07,David,South,15,Clothing,957.95,1329.26,New,Cash,Online,19938.9,14369.25,5569.6500000000015
944,1086,2023-12-28,Bob,West,46,Furniture,83.86,526.14,Returning,Credit Card,Online,24202.44,3857.56,20344.879999999997
945,1056,2023-01-14,Charlie,West,25,Food,2361.74,2584.35,Returning,Cash,Online,64608.75,59043.49999999999,5565.250000000007
946,1094,2023-01-12,Eve,West,38,Food,3443.98,3820.3,Returning,Credit Card,Retail,145171.4,130871.24,14300.159999999989
947,1063,2023-03-28,Charlie,South,42,Food,1170.07,1669.9499999999998,Returning,Bank Transfer,Retail,70137.9,49142.939999999995,20994.96
948,1048,2023-01-12,Charlie,East,47,Clothing,702.44,1067.66,New,Cash,Retail,50180.020000000004,33014.68,17165.340000000004
949,1061,2023-01-25,Bob,East,38,Furniture,4440.86,4506.81,Returning,Bank Transfer,Online,171258.78000000003,168752.68,2506.100000000035
950,1081,2023-10-28,Charlie,North,23,Food,1411.37,1675.35,New,Cash,Retail,38533.049999999996,32461.51,6071.539999999997
951,1026,2023-08-31,Alice,East,25,Electronics,1156.88,1454.68,Returning,Credit Card,Online,36367.0,28922.000000000004,7444.999999999996
952,1036,2023-05-02,David,North,42,Furniture,4292.63,4387.99,New,Credit Card,Retail,184295.58,180290.46,4005.1199999999953
953,1001,2023-05-27,Alice,South,7,Electronics,4094.68,4576.5,New,Cash,Retail,32035.5,28662.76,3372.7400000000016
954,1008,2023-02-24,Eve,West,22,Electronics,2269.32,2365.3500000000004,New,Cash,Retail,52037.70000000001,49925.04,2112.6600000000108
955,1099,2023-08-26,David,West,17,Food,2471.73,2568.73,New,Cash,Retail,43668.41,42019.41,1649.0
956,1052,2023-12-22,Charlie,West,18,Food,1127.86,1586.29,New,Credit Card,Online,28553.22,20301.48,8251.740000000002
957,1079,2023-06-22,Eve,East,49,Clothing,437.59,675.54,Returning,Cash,Online,33101.46,21441.91,11659.55
958,1047,2023-08-09,David,North,41,Clothing,2888.49,2929.45,New,Cash,Retail,120107.45,118428.09,1679.3600000000006
959,1056,2023-04-29,Charlie,North,10,Clothing,536.81,839.92,Returning,Bank Transfer,Online,8399.199999999999,5368.099999999999,3031.0999999999995
960,1086,2023-11-05,Alice,South,10,Furniture,2273.91,2578.8,New,Cash,Online,25788.0,22739.1,3048.9000000000015
961,1014,2023-07-02,David,East,7,Clothing,4705.46,4747.07,New,Bank Transfer,Retail,33229.49,32938.22,291.2699999999968
962,1090,2023-10-15,Charlie,South,48,Electronics,4766.53,5253.07,Returning,Bank Transfer,Online,252147.36,228793.44,23353.919999999984
963,1028,2023-11-03,Alice,North,38,Clothing,1234.69,1511.26,New,Bank Transfer,Online,57427.88,46918.22,10509.659999999996
964,1087,2023-10-27,Eve,North,27,Food,3139.36,3423.6600000000003,New,Credit Card,Online,92438.82,84762.72,7676.100000000006
965,1078,2023-03-23,Eve,West,33,Clothing,2396.68,2661.54,New,Bank Transfer,Online,87830.81999999999,79090.43999999999,8740.380000000005
966,1088,2023-07-30,Eve,East,1,Furniture,4384.64,4693.900000000001,New,Cash,Retail,4693.900000000001,4384.64,309.2600000000002
967,1002,2023-05-30,Eve,North,44,Furniture,1393.58,1533.09,Returning,Credit Card,Retail,67455.95999999999,61317.52,6138.439999999995
968,1026,2023-02-06,Bob,West,34,Electronics,68.33,219.08,New,Credit Card,Online,7448.72,2323.22,5125.5
969,1014,2023-12-18,David,East,4,Furniture,854.68,1115.24,New,Credit Card,Retail,4460.96,3418.72,1042.2400000000002
970,1059,2023-11-08,David,South,17,Clothing,1780.14,2185.42,Returning,Credit Card,Retail,37152.14,30262.38,6889.759999999998
971,1056,2023-12-27,Bob,East,4,Food,1612.82,1647.25,Returning,Credit Card,Retail,6589.0,6451.28,137.72000000000025
972,1007,2023-02-28,Charlie,East,43,Furniture,3967.25,4272.92,New,Credit Card,Online,183735.56,170591.75,13143.809999999998
973,1003,2023-05-11,Charlie,North,26,Electronics,3418.78,3824.1,New,Credit Card,Online,99426.59999999999,88888.28,10538.319999999992
974,1023,2023-07-21,Eve,North,4,Clothing,1532.8,1619.69,Returning,Bank Transfer,Retail,6478.76,6131.2,347.5600000000004
975,1018,2023-08-31,Alice,East,1,Electronics,2315.83,2333.19,New,Cash,Retail,2333.19,2315.83,17.360000000000127
976,1038,2023-02-04,Charlie,North,7,Furniture,523.02,686.25,Returning,Cash,Online,4803.75,3661.14,1142.6100000000001
977,1099,2023-04-03,Alice,North,30,Furniture,4495.82,4794.009999999999,New,Bank Transfer,Retail,143820.3,134874.59999999998,8945.700000000012
978,1015,2023-07-26,David,North,9,Electronics,4680.35,4758.110000000001,Returning,Bank Transfer,Online,42822.990000000005,42123.15,699.8400000000038
979,1064,2023-12-19,Alice,West,35,Clothing,4900.03,5118.83,Returning,Credit Card,Retail,179159.05,171501.05,7658.0
980,1089,2023-11-28,David,West,8,Furniture,4349.34,4629.9800000000005,Returning,Credit Card,Online,37039.840000000004,34794.72,2245.1200000000026
981,1028,2023-11-01,Bob,East,24,Food,911.11,1214.56,New,Bank Transfer,Online,29149.44,21866.64,7282.799999999999
982,1074,2023-12-16,Bob,North,19,Furniture,278.67,423.13,New,Credit Card,Online,8039.47,5294.7300000000005,2744.74
983,1039,2023-08-01,Eve,West,36,Clothing,2919.0,3125.01,New,Cash,Online,112500.36000000002,105084.0,7416.360000000015
984,1057,2023-06-08,Charlie,East,43,Furniture,4567.39,4958.780000000001,New,Cash,Retail,213227.54000000004,196397.77000000002,16829.77000000002
985,1017,2023-01-24,Eve,North,27,Electronics,927.89,1399.09,Returning,Credit Card,Online,37775.43,25053.03,12722.400000000001
986,1086,2023-10-20,David,South,32,Furniture,84.86,517.18,Returning,Credit Card,Retail,16549.76,2715.52,13834.239999999998
987,1090,2023-01-04,Eve,North,14,Furniture,4037.21,4323.71,Returning,Credit Card,Online,60531.94,56520.94,4011.0
988,1044,2023-08-08,Alice,North,18,Clothing,430.14,641.18,New,Cash,Online,11541.24,7742.5199999999995,3798.7200000000003
989,1025,2023-12-30,David,West,28,Electronics,2097.84,2270.99,New,Credit Card,Retail,63587.719999999994,58739.520000000004,4848.19999999999
990,1017,2023-01-20,Bob,East,29,Clothing,3410.49,3481.72,New,Bank Transfer,Retail,100969.87999999999,98904.20999999999,2065.6699999999983
991,1013,2023-06-01,Charlie,East,16,Furniture,1222.15,1284.36,Returning,Credit Card,Retail,20549.76,19554.4,995.359999999997
992,1084,2023-02-19,David,West,35,Food,465.61,812.9100000000001,New,Bank Transfer,Online,28451.850000000002,16296.35,12155.500000000002
993,1025,2023-06-26,David,North,47,Furniture,3861.61,3998.91,New,Credit Card,Online,187948.77,181495.67,6453.099999999977
994,1068,2023-04-06,Alice,South,31,Clothing,3169.37,3304.15,Returning,Credit Card,Retail,102428.65000000001,98250.47,4178.180000000008
995,1010,2023-04-15,Charlie,North,4,Food,4943.03,5442.15,Returning,Cash,Online,21768.6,19772.12,1996.4799999999996
996,1067,2023-09-07,Bob,North,37,Clothing,1754.32,1856.4,New,Bank Transfer,Retail,68686.8,64909.84,3776.9600000000064
997,1018,2023-04-27,David,South,17,Clothing,355.72,438.27,Returning,Bank Transfer,Online,7450.59,6047.240000000001,1403.3499999999995
998,1100,2023-12-20,David,West,39,Electronics,3685.03,3743.39,New,Bank Transfer,Online,145992.21,143716.17,2276.039999999979
999,1086,2023-08-16,Alice,East,48,Food,2632.58,2926.68,Returning,Cash,Online,140480.63999999998,126363.84,14116.799999999988
